Policy_ID,Policy_Name,Policy_Type,Customer_ID,Customer_Age,Gender,Region,Occupation,Marital_Status,Annual_Premium,Policy_Start_Date,Tenure,Coverage_Amount,Payment_Frequency,Claims_Made,Total_Claim_Amount,Last_Claim_Amount,Last_Claim_Date,Customer_Satisfaction_Level,Policy_Status,Renewal,Number_of_Beneficiaries,Sales_Channel,Policy_Modifications,Policy_Duration_Days,Claim_Frequency,Average_Claim_Amount,Claim_Status,Premium_to_Claim_Ratio,Is_Loyal_Customer,Is_High_Value_Customer,Is_Family_Policy,Risk_Score,Last_Claim_Season,Life_Stage
POL1082,Jeevan Anand,Commercial,CUST10082,72.0,Other,East,Self-employed,Married,45534.33,2004-11-06,12,1803420.68,Quarterly,3.0,249486.48,0.0,2014-07-26,2,Lapsed,No,2,Agent,0.0,3645,0.3004115226337449,83162.16,Normal,0.18251221468995033,1,1,1,24.982871111111116,Summer,Senior
POL1083,Jeevan Rakshak,Agricultural,CUST10083,49.0,Other,West,Retired,Married,39020.77,2019-03-11,21,236753.84,Semi-Annually,2.0,46557.0,38204.07904386416,2020-04-16,2,Active,No,1,Online,2.0,1554,0.4697554697554697,23278.5,Normal,0.8381289601993255,0,0,0,10.935202702702702,Spring,Established Adult
POL1084,Jeevan Shanti,Home,CUST10084,60.0,Male,South,Self-employed,Divorced,28813.34,1996-08-28,14,899516.41,Semi-Annually,1.0,113341.03,28951.43806357523,2019-12-25,4,Active,Yes,0,Agent,1.0,1667,0.21895620875824834,113341.03,Normal,0.25421808854216343,0,0,0,24.816722225554887,Winter,Senior
POL1085,Jeevan Umang,Travel,CUST10085,49.0,Female,North,Retired,Divorced,27209.545,2021-07-28,6,1122205.83,Annually,2.0,165174.06,37329.4505741536,2022-08-19,8,Terminated,No,1,Agent,2.0,699,1.044349070100143,82587.03,Normal,0.16473255546300672,0,0,0,86.24968798283261,Summer,Other
POL1086,Jeevan Tarun,Home,CUST10086,61.0,Female,Central,Self-employed,Divorced,49229.81,1994-09-22,1,4365602.52,Semi-Annually,0.0,18898.04,6811.804425551676,2023-04-16,3,Lapsed,Yes,4,Agent,0.0,459,0.0,18898.04,Claim_Without_Count,2.605022002281718,0,1,1,0.0,Spring,Senior
POL1087,Jeevan Nidhi,Life,CUST10087,26.0,Female,North,Self-employed,Divorced,47382.43,2004-01-20,15,1063338.28,Semi-Annually,1.0,105106.47,24822.77797653159,2017-06-26,3,Active,No,3,Online,0.0,2579,0.14152772392400154,105106.47,Normal,0.4508041227148053,1,1,1,14.87547946878635,Summer,Other
POL1088,Jeevan Anand,Personal Accident,CUST10088,65.0,Female,East,Unemployed,Widowed,27209.545,2023-05-06,3,282532.14,Annually,0.0,114447.02,20122.811937544444,2021-07-23,7,Active,Yes,4,Agent,1.0,1091,0.0,114447.02,Claim_Without_Count,0.2377479553421312,0,0,1,0.0,Summer,Senior
POL1089,Jeevan Nidhi,Commercial,CUST10089,28.0,Female,North,Salaried,Divorced,33635.66,2020-01-27,1,2457278.74,Semi-Annually,4.0,44137.33,13828.58365308392,2020-10-28,9,Active,Yes,3,Agent,0.0,1359,1.0743193524650478,11034.3325,Normal,0.7620682991019168,0,0,1,11.854396946284032,Fall,Other
POL1090,Jeevan Amar,Commercial,CUST10090,74.0,Female,West,Retired,Widowed,19032.31,2016-04-24,21,430735.27,Semi-Annually,1.0,284946.19,0.0,2014-07-26,9,Active,No,2,Online,1.0,3645,0.10013717421124829,284946.19,Normal,0.06679264600800594,1,0,1,28.533706268861458,Summer,Senior
POL1091,Jeevan Rakshak,Life,CUST10091,20.0,Male,Central,Retired,Divorced,13974.06,2004-10-20,23,532256.56,Annually,2.0,98557.49,39437.298767387816,2020-04-17,5,Terminated,No,2,Broker,2.0,1553,0.47005795235028974,49278.745,Normal,0.14178587543168966,0,0,1,23.16386596909208,Spring,Other
POL1092,Jeevan Umang,Commercial,CUST10092,49.0,Other,Central,Retired,Single,27209.545,2007-05-05,10,1880672.85,Quarterly,2.0,191111.57,19030.792766285547,2022-06-20,10,Terminated,Yes,0,Agent,0.0,759,0.9617918313570488,95555.785,Normal,0.14237518429679583,0,0,0,91.90477345191042,Summer,Other
POL1093,Jeevan Tarun,Personal Accident,CUST10093,67.0,Female,South,Salaried,Divorced,8868.01,2001-10-21,14,4311207.35,Semi-Annually,3.0,273381.71,20303.299643786115,2017-07-13,1,Active,No,4,Online,1.0,2562,0.4274004683840749,91127.23666666668,Normal,0.032438197858956984,1,0,1,38.947823633879786,Summer,Senior
POL1094,Jeevan Nidhi,Life,CUST10094,53.0,Female,East,Salaried,Single,6228.18,2008-05-15,10,4363670.51,Quarterly,0.0,142787.58,0.0,2014-07-26,9,Terminated,Yes,2,Broker,0.0,3645,0.0,142787.58,Claim_Without_Count,0.043618499592191426,1,0,1,0.0,Summer,Other
POL1095,Jeevan Lakshya,Travel,CUST10095,72.0,Other,Central,Retired,Divorced,26173.6,1996-09-23,1,3885634.8,Annually,3.0,27498.64,33573.20228175687,2015-02-19,5,Lapsed,Yes,4,Online,1.0,3437,0.3185917951702066,9166.213333333333,Normal,0.9518143442730258,1,0,1,2.9202803607797496,Winter,Senior
POL1096,Jeevan Arogya,Travel,CUST10096,26.0,Male,Central,Self-employed,Single,29121.75,2012-05-16,24,671227.53,Semi-Annually,0.0,139927.87,9289.098512309049,2019-04-02,10,Active,No,2,Agent,1.0,1934,0.0,139927.87,Claim_Without_Count,0.20811972625610609,1,0,1,0.0,Spring,Other
POL1097,Jeevan Anand,Commercial,CUST10097,53.0,Male,West,Unemployed,Divorced,9823.26,2021-03-30,8,2103552.35,Quarterly,2.0,76095.04,28315.086620509734,2014-07-24,6,Active,Yes,4,Broker,2.0,3647,0.200164518782561,38047.52,Normal,0.12909198812432454,1,0,1,7.615763531669864,Summer,Other
POL1098,Jeevan Anand,Health,CUST10098,50.0,Male,North,Unemployed,Widowed,47625.34,2006-02-21,11,1106966.81,Monthly,2.0,211727.86,19381.133772923356,2014-08-03,4,Lapsed,Yes,0,Online,2.0,3637,0.20071487489689305,105863.93,Normal,0.22493657660357025,1,1,0,21.24846546604344,Summer,Other
POL1099,Jeevan Arogya,Motor,CUST10099,40.0,Other,West,Unemployed,Single,9146.65,2006-06-02,6,727105.0,Monthly,4.0,114688.35,29951.442848392755,2023-01-31,4,Active,Yes,4,Broker,0.0,534,2.7340823970037453,28672.0875,Normal,0.07975221546041947,0,0,1,78.39184971910113,Winter,Other
POL1100,Jeevan Shanti,Home,CUST10100,20.0,Male,East,Unemployed,Single,27209.545,2004-09-25,18,3585249.73,Annually,2.0,254523.18,936.314448661274,2015-02-12,7,Terminated,No,2,Broker,0.0,3444,0.21196283391405343,127261.59,Normal,0.10690399593467283,1,0,1,26.974727264808365,Winter,Young Single
POL1101,Jeevan Labh,Agricultural,CUST10101,60.0,Female,East,Self-employed,Married,27209.545,2016-03-25,5,1120384.66,Annually,0.0,204226.75,19704.860004872167,2014-08-06,5,Active,No,0,Broker,1.0,3634,0.0,204226.75,Claim_Without_Count,0.13323203253246696,1,0,0,0.0,Summer,Senior
POL1102,Jeevan Rakshak,Travel,CUST10102,75.0,Female,Central,Unemployed,Married,16831.77,2012-05-29,27,4928347.83,Semi-Annually,4.0,273070.03,26192.549566744423,2015-01-15,8,Terminated,Yes,2,Broker,2.0,3472,0.4205069124423963,68267.5075,Normal,0.06163902351349212,1,0,1,28.706958798963136,Winter,Senior
POL1103,Jeevan Tarun,Personal Accident,CUST10103,74.0,Male,South,Salaried,Married,14497.51,2001-11-17,8,3982570.6,Annually,2.0,116291.95,48675.41654409362,2023-12-12,3,Terminated,Yes,2,Online,1.0,219,3.333333333333333,58145.975,Normal,0.12466477688266471,0,0,1,193.81991666666664,Winter,Senior
POL1104,Jeevan Rakshak,Health,CUST10104,59.0,Other,North,Retired,Married,12913.87,1998-09-27,27,3995598.68,Semi-Annually,2.0,236066.93,0.0,2014-07-26,10,Terminated,Yes,1,Broker,0.0,3645,0.20027434842249658,118033.465,Normal,0.054704273910793015,1,0,0,23.639075294924556,Summer,Established Adult
POL1105,Jeevan Nidhi,Agricultural,CUST10105,74.0,Male,North,Retired,Single,28754.39,2006-03-19,15,3588673.56,Quarterly,0.0,244871.85,49046.345968688,2019-05-15,9,Active,Yes,0,Broker,0.0,1891,0.0,244871.85,Claim_Without_Count,0.11742627827575934,1,0,0,0.0,Spring,Senior
POL1106,Jeevan Nidhi,Motor,CUST10106,67.0,Other,East,Retired,Married,7014.31,2001-05-11,5,1200888.8,Semi-Annually,0.0,17466.0,25232.270062906835,2019-01-29,5,Lapsed,Yes,4,Agent,1.0,1997,0.0,17466.0,Claim_Without_Count,0.40159796175426543,1,0,1,0.0,Winter,Senior
POL1107,Jeevan Tarun,Life,CUST10107,33.0,Female,West,Salaried,Single,39671.13,1995-08-07,28,1045420.54,Annually,0.0,56468.32,8951.83755401263,2015-07-07,5,Lapsed,No,1,Agent,2.0,3299,0.0,56468.32,Claim_Without_Count,0.7025378123521294,1,1,0,0.0,Summer,Other
POL1108,Jeevan Labh,Home,CUST10108,77.0,Female,Central,Unemployed,Widowed,15505.22,2005-07-19,22,1170258.31,Semi-Annually,3.0,221490.28,15176.703806070518,2020-04-12,6,Active,No,2,Broker,2.0,1558,0.702824133504493,73830.09333333334,Normal,0.07000406518967785,0,0,1,51.88957137355585,Spring,Senior
POL1109,Jeevan Shanti,Personal Accident,CUST10109,72.0,Male,North,Salaried,Divorced,24537.68,1994-07-21,27,2598729.5,Monthly,0.0,178450.23,17785.65147592708,2019-04-14,3,Terminated,Yes,3,Broker,1.0,1922,0.0,178450.23,Claim_Without_Count,0.13750433384143018,1,0,1,0.0,Spring,Senior
POL1110,Jeevan Tarun,Travel,CUST10110,63.0,Other,West,Retired,Divorced,8611.06,2023-12-06,2,715730.87,Semi-Annually,2.0,46639.65,11259.263769479072,2021-06-11,3,Active,No,3,Broker,2.0,1133,0.6443071491615181,23319.825,Normal,0.18462960163723355,0,0,1,15.0251299646955,Summer,Senior
POL1111,Jeevan Lakshya,Health,CUST10111,25.0,Female,West,Unemployed,Widowed,26140.37,2006-10-16,3,3592511.92,Monthly,2.0,223386.14,37319.26816263026,2018-07-04,6,Lapsed,No,4,Online,2.0,2206,0.33091568449682685,111693.07,Normal,0.11701876401105278,1,0,1,36.960988712601996,Summer,Other
POL1112,Jeevan Arogya,Personal Accident,CUST10112,60.0,Other,East,Salaried,Single,33198.09,1994-07-22,25,3984836.76,Monthly,3.0,242176.68,2762.775460781858,2022-01-04,4,Lapsed,No,0,Agent,2.0,926,1.1825053995680346,80725.56,Normal,0.13708210881411043,0,0,0,95.45841058315335,Winter,Senior
POL1113,Jeevan Rakshak,Agricultural,CUST10113,49.0,Female,Central,Salaried,Married,27209.545,1995-05-23,29,3944210.73,Semi-Annually,4.0,155658.6,0.0,2014-07-26,8,Terminated,No,0,Agent,1.0,3645,0.40054869684499317,38914.65,Normal,0.17480270926244998,1,0,0,15.587212345679013,Summer,Established Adult
POL1114,Jeevan Amar,Life,CUST10114,70.0,Male,Central,Self-employed,Divorced,44076.05,1998-04-04,27,4999682.21,Monthly,0.0,291748.47,22617.204246637157,2015-11-04,8,Lapsed,Yes,2,Agent,1.0,3179,0.0,291748.47,Claim_Without_Count,0.15107551378075781,1,1,1,0.0,Fall,Senior
POL1115,Jeevan Rakshak,Motor,CUST10115,78.0,Male,South,Unemployed,Divorced,18436.73,2015-12-27,2,4443824.55,Quarterly,2.0,97741.7,46663.792543555646,2023-02-02,8,Active,No,2,Online,1.0,532,1.3721804511278195,48870.85,Normal,0.1886270650091005,0,0,1,67.059625,Winter,Senior
POL1116,Jeevan Arogya,Commercial,CUST10116,60.0,Female,Central,Self-employed,Married,20318.52,2016-06-25,23,4268320.91,Semi-Annually,1.0,228663.94,38604.26778466421,2018-01-09,5,Terminated,Yes,4,Online,1.0,2382,0.15323257766582704,228663.94,Normal,0.08885756101289954,1,0,1,35.03876494542401,Winter,Senior
POL1117,Jeevan Umang,Health,CUST10117,41.0,Female,East,Unemployed,Single,12466.21,1995-12-24,21,171830.77,Quarterly,0.0,291323.83,19030.792766285547,2017-05-20,10,Active,No,4,Agent,1.0,2616,0.0,291323.83,Claim_Without_Count,0.042791590375562474,1,0,1,0.0,Spring,Other
POL1118,Jeevan Lakshya,Personal Accident,CUST10118,46.0,Other,West,Unemployed,Single,44771.57,2016-08-16,5,3517270.27,Monthly,3.0,24103.78,2952.9495818491514,2020-02-21,2,Lapsed,Yes,0,Agent,1.0,1609,0.6805469235550031,8034.593333333333,Normal,1.857450159269625,0,1,0,5.467917775015538,Winter,Other
POL1119,Jeevan Labh,Motor,CUST10119,30.0,Female,North,Retired,Married,20554.42,2015-09-27,28,2990124.48,Annually,4.0,202836.82,38729.52087555118,2018-09-20,2,Terminated,Yes,1,Online,1.0,2128,0.6860902255639098,50709.205,Normal,0.1013347576638206,1,0,0,34.79108989661654,Fall,Young Family
POL1120,Jeevan Tarun,Commercial,CUST10120,62.0,Male,West,Retired,Single,18390.99,2023-05-07,27,3559909.04,Annually,3.0,55286.85,19030.792766285547,2014-10-09,5,Active,No,1,Online,0.0,3570,0.3067226890756303,18428.95,Normal,0.33264673245084503,1,0,0,5.652577100840337,Fall,Senior
POL1121,Jeevan Anand,Travel,CUST10121,75.0,Female,North,Retired,Single,27209.545,2015-12-19,18,993559.07,Annually,1.0,53831.16,174.37592017686688,2016-01-24,10,Active,Yes,1,Agent,0.0,3098,0.11781794706262104,53831.16,Normal,0.5054608706184298,1,0,0,6.342276759199484,Winter,Senior
POL1122,Jeevan Shanti,Commercial,CUST10122,49.0,Male,South,Salaried,Widowed,19200.5,2008-01-06,2,2376822.2,Annually,3.0,89842.07,2074.348617046429,2024-02-02,5,Active,Yes,0,Agent,0.0,167,6.55688622754491,29947.35666666667,Normal,0.21371390930774412,0,0,0,196.36141047904192,Winter,Other
POL1123,Jeevan Labh,Health,CUST10123,49.0,Other,South,Retired,Widowed,25768.58,2006-02-27,4,626245.73,Semi-Annually,0.0,238977.33,30904.49559856317,2015-07-29,10,Active,Yes,4,Online,2.0,3277,0.0,238977.33,Claim_Without_Count,0.10782855428169694,1,0,1,0.0,Summer,Other
POL1124,Jeevan Rakshak,Home,CUST10124,31.0,Female,South,Self-employed,Widowed,49984.24,2010-09-04,14,4827429.01,Semi-Annually,0.0,207016.73,6446.51770859595,2017-06-23,1,Lapsed,No,3,Broker,1.0,2582,0.0,207016.73,Claim_Without_Count,0.24145024414210386,1,1,1,0.0,Summer,Other
POL1125,Jeevan Tarun,Life,CUST10125,27.0,Male,West,Unemployed,Widowed,27062.73,1996-10-23,6,268627.04,Monthly,4.0,236556.24,10252.531799808534,2016-08-04,3,Active,No,4,Broker,1.0,2905,0.5025817555938038,59139.06,Normal,0.11440294282661916,1,0,1,29.722212598967296,Summer,Other
POL1126,Jeevan Labh,Health,CUST10126,49.0,Male,East,Unemployed,Divorced,25844.92,1997-11-18,27,4688304.27,Annually,2.0,2376.44,2023.456322949546,2022-12-10,2,Active,No,2,Agent,0.0,586,1.2457337883959045,1188.22,Normal,10.875477605157293,0,0,1,1.4802058020477815,Winter,Other
POL1127,Jeevan Umang,Agricultural,CUST10127,64.0,Male,Central,Retired,Married,40919.34,2007-12-19,29,781080.38,Semi-Annually,1.0,76643.86,19030.792766285547,2018-04-15,8,Active,No,1,Agent,0.0,2286,0.15966754155730534,76643.86,Normal,0.5338893422121485,1,1,0,12.237536701662293,Spring,Senior
POL1128,Jeevan Shanti,Travel,CUST10128,33.0,Other,North,Salaried,Widowed,6918.92,2023-04-09,19,588486.34,Semi-Annually,0.0,156742.33,19030.792766285547,2014-07-26,2,Lapsed,No,2,Online,1.0,3645,0.0,156742.33,Claim_Without_Count,0.04414200044110612,1,0,1,0.0,Summer,Other
POL1129,Jeevan Umang,Travel,CUST10129,50.0,Male,East,Retired,Widowed,21900.38,2008-12-08,28,4121883.86,Annually,2.0,165131.72,19030.792766285547,2014-07-26,6,Active,Yes,3,Broker,1.0,3645,0.20027434842249658,82565.86,Normal,0.13262370185449532,1,0,1,16.535823813443074,Summer,Other
POL1130,Jeevan Tarun,Motor,CUST10130,64.0,Other,Central,Unemployed,Married,36523.87,1995-09-08,15,3267361.13,Semi-Annually,2.0,181890.36,0.0,2014-07-26,10,Lapsed,Yes,0,Agent,0.0,3645,0.20027434842249658,90945.18,Normal,0.20080157079242686,1,0,0,18.213986666666667,Summer,Senior
POL1131,Jeevan Umang,Motor,CUST10131,30.0,Other,North,Unemployed,Divorced,46059.61,2011-03-16,25,1335913.28,Quarterly,4.0,137140.15,4254.119466423811,2015-10-24,4,Lapsed,No,3,Agent,2.0,3190,0.4576802507836991,34285.0375,Normal,0.33585795261271045,1,1,1,15.691584561128527,Fall,Other
POL1132,Jeevan Umang,Home,CUST10132,22.0,Female,West,Retired,Divorced,34193.65,2023-04-04,19,799251.05,Monthly,0.0,132866.99,11647.9969128148,2016-05-28,5,Terminated,Yes,2,Online,1.0,2973,0.0,132866.99,Claim_Without_Count,0.25735248461638216,1,0,1,0.0,Spring,Other
POL1133,Jeevan Lakshya,Travel,CUST10133,49.0,Other,North,Self-employed,Married,28844.48,1996-01-25,17,429990.03,Monthly,4.0,277646.9,23969.687694622244,2016-06-25,5,Lapsed,No,1,Agent,2.0,2945,0.49575551782682514,69411.725,Normal,0.10388907637722589,1,0,0,34.41124567062819,Summer,Established Adult
POL1134,Jeevan Rakshak,Agricultural,CUST10134,60.0,Female,West,Self-employed,Single,25752.93,2020-10-14,1,3611132.83,Semi-Annually,2.0,203088.91,19030.792766285547,2023-05-04,3,Lapsed,Yes,3,Broker,0.0,441,1.655328798185941,101544.455,Normal,0.12680618552731412,0,0,1,168.0894606575964,Spring,Senior
POL1135,Jeevan Lakshya,Travel,CUST10135,64.0,Female,Central,Unemployed,Single,26549.75,2006-07-31,1,886606.85,Monthly,4.0,175583.06,0.0,2014-07-26,3,Terminated,No,2,Broker,1.0,3645,0.40054869684499317,43895.765,Normal,0.15120906310665733,1,0,1,17.58239146776406,Summer,Senior
POL1136,Jeevan Umang,Travel,CUST10136,25.0,Female,East,Self-employed,Married,26209.28,1995-08-03,27,2220218.08,Annually,1.0,19888.59,0.0,2014-07-26,6,Lapsed,No,2,Online,1.0,3645,0.10013717421124829,19888.59,Normal,1.3178048318156288,1,0,1,1.9915872016460907,Summer,Young Family
POL1137,Jeevan Nidhi,Life,CUST10137,48.0,Male,North,Retired,Married,27209.545,1996-05-31,27,4622602.96,Semi-Annually,2.0,229117.67,0.0,2014-07-26,2,Lapsed,No,3,Online,0.0,3645,0.20027434842249658,114558.835,Normal,0.1187579508817456,1,0,1,22.943196035665295,Summer,Established Adult
POL1138,Jeevan Tarun,Life,CUST10138,74.0,Female,Central,Self-employed,Divorced,41455.46,2000-12-26,10,3862289.97,Annually,3.0,236241.43,25721.589793940115,2019-03-22,8,Terminated,Yes,0,Broker,1.0,1945,0.5629820051413882,78747.14333333333,Normal,0.17547921209247674,1,1,0,44.3332246529563,Spring,Senior
POL1139,Jeevan Amar,Travel,CUST10139,38.0,Male,South,Unemployed,Widowed,19596.25,2013-01-01,7,2749801.36,Semi-Annually,1.0,299208.99,8214.446346699311,2021-10-06,8,Terminated,No,3,Broker,1.0,1016,0.359251968503937,299208.99,Normal,0.06549352009777513,0,0,1,107.49141865157479,Fall,Other
POL1140,Jeevan Shanti,Personal Accident,CUST10140,73.0,Female,East,Retired,Divorced,7728.28,2009-10-13,22,3466217.13,Quarterly,1.0,64332.3,19030.792766285547,2016-09-08,6,Active,No,1,Agent,0.0,2870,0.12717770034843207,64332.3,Normal,0.12013063422262221,1,0,0,8.181633972125436,Fall,Senior
POL1141,Jeevan Anand,Life,CUST10141,27.0,Female,South,Unemployed,Widowed,35773.7,2005-03-17,10,3426790.74,Quarterly,2.0,186696.07,0.0,2014-07-26,8,Terminated,Yes,1,Broker,0.0,3645,0.20027434842249658,93348.035,Normal,0.19161463870128598,1,0,0,18.69521688614541,Summer,Other
POL1142,Jeevan Labh,Travel,CUST10142,38.0,Male,South,Salaried,Single,37804.59,2002-01-12,22,3446614.48,Quarterly,4.0,132361.53,19030.792766285547,2014-07-26,7,Terminated,No,3,Online,0.0,3645,0.40054869684499317,33090.3825,Normal,0.2856161454162701,1,0,1,13.254309588477367,Summer,Other
POL1143,Jeevan Arogya,Personal Accident,CUST10143,49.0,Female,East,Self-employed,Divorced,39744.57,2006-05-15,21,3917604.87,Annually,3.0,181088.17,12887.143669325553,2018-07-22,2,Lapsed,Yes,3,Online,0.0,2188,0.5004570383912248,60362.723333333335,Normal,0.21947634679835792,1,1,1,30.208949748628882,Summer,Other
POL1144,Jeevan Tarun,Motor,CUST10144,62.0,Female,North,Self-employed,Divorced,15480.81,2022-06-13,8,4609870.83,Semi-Annually,2.0,205812.8,40801.28918908031,2021-08-12,8,Active,Yes,2,Online,2.0,1071,0.6816059757236228,102906.4,Normal,0.07521791647555448,0,0,1,70.14161718020542,Summer,Senior
POL1145,Jeevan Arogya,Motor,CUST10145,28.0,Male,Central,Salaried,Widowed,33651.49,1998-01-10,9,4587124.91,Annually,2.0,217324.05,34182.01608907512,2015-07-07,4,Terminated,No,0,Agent,1.0,3299,0.22127917550772963,108662.025,Normal,0.15484475832288236,1,0,0,24.044643301000303,Summer,Other
POL1146,Jeevan Lakshya,Personal Accident,CUST10146,41.0,Male,East,Unemployed,Divorced,33765.64,1994-08-12,18,832310.71,Monthly,1.0,96316.5,28060.340769154067,2024-01-19,3,Terminated,Yes,4,Agent,2.0,181,2.016574585635359,96316.5,Normal,0.35056963240981553,0,0,1,194.22940607734807,Winter,Other
POL1147,Jeevan Nidhi,Agricultural,CUST10147,78.0,Male,North,Self-employed,Divorced,9992.51,2002-11-10,4,3467146.56,Quarterly,0.0,216860.04,31883.04775370664,2017-04-17,3,Terminated,No,1,Agent,2.0,2649,0.0,216860.04,Claim_Without_Count,0.04607815252639444,1,0,0,0.0,Spring,Senior
POL1148,Jeevan Nidhi,Life,CUST10148,45.0,Female,East,Unemployed,Married,39819.73,2011-05-20,18,4049724.29,Annually,1.0,65296.73,49949.24218449546,2016-04-16,6,Lapsed,Yes,4,Online,1.0,3015,0.12106135986733002,65296.73,Normal,0.6098273221338956,1,1,1,7.904910928689885,Spring,Established Adult
POL1149,Jeevan Labh,Motor,CUST10149,48.0,Other,East,Salaried,Widowed,31643.22,2020-08-17,5,1226084.34,Quarterly,2.0,794.8,0.0,2014-07-26,2,Terminated,No,0,Agent,1.0,3645,0.20027434842249658,397.4,Normal,39.81280825364872,1,0,0,0.07958902606310013,Summer,Other
POL1150,Jeevan Shanti,Commercial,CUST10150,29.0,Male,North,Salaried,Married,27392.63,2014-03-26,14,4940166.58,Monthly,3.0,276736.18,20044.128139781293,2018-10-26,3,Active,No,0,Online,0.0,2092,0.5234225621414914,92245.39333333333,Normal,0.09898463583619606,1,0,0,48.28332012428298,Fall,Young Family
POL1151,Jeevan Amar,Motor,CUST10151,62.0,Female,South,Unemployed,Divorced,6787.41,1995-10-28,23,88624.14,Quarterly,0.0,262002.24,0.0,2014-07-26,9,Active,No,2,Agent,0.0,3645,0.0,262002.24,Claim_Without_Count,0.025905923552409324,1,0,1,0.0,Summer,Senior
POL1152,Jeevan Amar,Personal Accident,CUST10152,41.0,Other,West,Retired,Divorced,25627.45,2005-06-09,22,3689970.9,Quarterly,0.0,199124.48,0.0,2014-07-26,3,Terminated,No,1,Broker,1.0,3645,0.0,199124.48,Claim_Without_Count,0.12870064996528804,1,0,0,0.0,Summer,Other
POL1153,Jeevan Lakshya,Agricultural,CUST10153,62.0,Other,North,Retired,Single,43281.15,2010-07-11,14,2962946.82,Monthly,4.0,237567.51,19030.792766285547,2014-07-26,3,Terminated,Yes,0,Agent,1.0,3645,0.40054869684499317,59391.8775,Normal,0.18218463459081588,1,1,0,23.78933913580247,Summer,Senior
POL1154,Jeevan Rakshak,Agricultural,CUST10154,45.0,Female,West,Salaried,Widowed,21743.99,2012-01-24,16,409762.05,Monthly,2.0,122652.2,17313.70421768691,2014-09-16,6,Terminated,Yes,0,Agent,2.0,3593,0.20317283607013636,61326.1,Normal,0.17728169572172373,1,0,0,12.459797662120788,Fall,Other
POL1155,Jeevan Amar,Home,CUST10155,35.0,Other,West,Self-employed,Divorced,49081.09,2021-06-25,12,1923734.54,Monthly,1.0,33686.6,0.0,2014-07-26,7,Terminated,Yes,4,Agent,2.0,3645,0.10013717421124829,33686.6,Normal,1.4569915040401822,1,1,1,3.3732809327846365,Summer,Other
POL1156,Jeevan Anand,Home,CUST10156,49.0,Male,East,Retired,Divorced,40410.86,2017-07-02,5,1681015.36,Semi-Annually,4.0,201263.99,28044.52280886633,2016-09-28,4,Lapsed,No,2,Agent,2.0,2850,0.5122807017543859,50315.9975,Normal,0.20078534664844916,1,1,1,25.775914508771926,Fall,Other
